companyName,company_starRating,company_offeredRole,company_roleLocation,headquarters,size,type,revenue,listing_jobDesc,requested_url
TotalEnergies,3.9,Data Analyst débutant(e) - Spotfire pour SISMAGE-CIG,Pau,"Paris, France",10000+ Employees,Company - Public,$25 to $100 million (USD),"
La mise en place d'un lien direct entre l'application logicielle interne de TotalEnergies (que ce soit dans le Cloud ou on premise, à définir) avec le logiciel de Data Mining Spotfire (API Sea et JAVA) ; 
La création et la mise à disposition des utilisateurs de dashboard d'analyse de données « prêt à l'emploi » basique et plus sophistiqués (non disponible dans le logiciel actuellement) ; 
La mise en place de rapport d'analyse et de contrôle qualité automatique toujours en utilisant le lien direct entre les 2 plateformes via des algorithmes de machine learning (Détection automatique d'anomalies, proposition alternative de remplissage, travail sur les incertitudes).",https://www.glassdoor.com/partner/jobListing.htm?pos=703&ao=1110586&s=58&guid=000001889a2f106eaf71213bdaf1cacc&src=GD_JOB_AD&t=SR&vt=w&cs=1_385bb3b7&cb=1686213955951&jobListingId=1008664443660&cpc=AF1E4A3695F490BE&jrtk=3-0-1h2d2u44em6p9801-1h2d2u44ri153800-af833e54e994b32a--6NYlbfkN0BYf14EJxPuJtVJffztcJdOxSBUM1rlhwaBfCjmyTThADJRdfI8TiQ6EQw5OnAFieCNlTEFvh4uc0TA4vp0xhwpyclv_Rm4sQKzZ1L0QkyEAL3ABkBGloLgFth0cAJvUh6TbAvrqDlAdpdBiB7d7NHiEeARCVXqvzfXTBYXn3eDqdce4YMYkgYsUp8yMeaBQN2UncLRJHCoDjjzlPQHZABB65oSujsLWQQN1r8xXdqLUoGsG6JA3-J4KULdLHHH0bA7xOEyKEnGyTj4r_IELFAmtQlcI7L7WkfL6HIzFHJlZXB_AEBz9p81sKQwx8BRwydNZDTxwpw0lC1Wm4siHuoDsTK558SiK9CyJ48lbQ_ebrcYK_GKuz1rG-2vtCBiqhy5lgAFm3cdnZk1yDWDmNTvcxyAMTpvRxHc2hSonl3xyxtfeU0R9UFuaLJ6zimnRb5e1BnJ3kwOfIjPun3IIwMFgY28yAZOAXBDOunw-IzpL2EBfOPnUkK7VjsybvB7bG6U1cOIhdRzdrHVFjfzSustNkS72BCMhVKzUeBPX-SB8YDTB1XFQlu_gbbbfuiSeAgv0KO4s8QZkixMumw5Ui5CGGeEaq_hyJYWnOo2tqM9vMwHLBnACFG_jo6xxq-CI8X3LvkiprRwcwPIEZNE20qxQudiH3y4DmFA9bgPdztb2A9r4znc8COYgYi92tjyJ_JbaPzynMySnDqoCD86XiqG06jHHaplpb8_yHyO6qOXLIf8EirQsDnymE8X5qdkPNt3ngQ21-6OqJSlbK5IzGHu
Groupe Crédit Coopératif,3.9,Data Analyst (Marketing Analytique) F/H CDI,Nanterre,"Paris, France",10000+ Employees,Company - Public,Unknown / Non-Applicable,"Assurer le volet données du plan d’actions commerciales client pour l’ensemble des marchés et canaux de distribution, mesurer la performance des campagnes menées, effectuer les analyses comportementales des clients et des prospects et proposer des pistes d’optimisation.
 Réaliser ou piloter les études permettant de développer la connaissance de nos marchés et de nos portefeuilles. Identifier les opportunités de développement du Groupe.
 Cadrer le besoin :
Exprimer le besoin métier
Identifier les données nécessaires à l’usage ainsi que les métiers fournisseurs
 Exprimer le besoin métier Identifier les données nécessaires à l’usage ainsi que les métiers fournisseurs Explorer les données :
Estimer le gap analysis entre l’existant et le besoin
Qualifier les données existantes en termes d’exploitabilité (QDD, fraicheur etc)
 Estimer le gap analysis entre l’existant et le besoin Qualifier les données existantes en termes d’exploitabilité (QDD, fraicheur etc) Faire le lien avec les directions métier en charge des données source :
Présenter le besoin aux équipes métier responsables des données sources
Valider l’adéquation des données au besoin et la qualité de ces données
 Présenter le besoin aux équipes métier responsables des données sources Valider l’adéquation des données au besoin et la qualité de ces données Spécifier l’usage et rédiger les spécifications fonctionnelles (données applicatives nécessaires, sources, règles à appliquer, fréquence de mise à jour, habilitations) Réaliser les recettes fonctionnelles Documenter les nouvelles data Piloter les projets de transport de la donnée jusqu’aux outils marketing (outil de gestion de campagne, …) Participer activement aux projets DATA Marketing du groupe BPCE et Crédit coopératif Suivre la qualité de la donnée mise à disposition (contrôles) et assurer la maintenance évolutive et corrective des data marketing, en lien avec l’équipe DOD Contribuer à l’utilisation de la data pour répondre aux enjeux marketing (calcul d’indicateurs à valeur ajoutée, création et alimentation de tableaux de bord / outils de dataviz…) Acquérir une bonne connaissance des données transverses de l’entreprise, utiles aux usages marketing Documenter la donnée marketing (dictionnaire, cycle de vie, lignage) 32 jours de congés + RTT 100% du coût de la mutuelle d’entreprise pris en charge au titre de la formule de base Avantages collaborateurs Crédit Coopératif : taux et tarifs préférentiels Tickets restaurants Accord de télétravail Services et avantages proposés par notre comité d’entreprise (billetterie, voyages, prime de garde…)",https://www.glassdoor.com/partner/jobListing.htm?pos=715&ao=1110586&s=58&guid=000001889a2f106eaf71213bdaf1cacc&src=GD_JOB_AD&t=SR&vt=w&cs=1_17149f4e&cb=1686213955952&jobListingId=1008679438327&cpc=FD1C1DA32C38CFA7&jrtk=3-0-1h2d2u44em6p9801-1h2d2u44ri153800-fdb3c8f357c68bd3--6NYlbfkN0DCh2kmGFQ7o22MgxQ_70F2rvbBJJcYBzlvE6frIgHT0ho_7N17QDxxUClaiJ5f5S26A0SOwigCqqahY-o2VfxupByxQMB_rizjzCfbRMqabvzCyERACPu480vzNcdMCP3m9mPR6ksNqSlRuSh_tKs7QrXabsOoqhDqKXamlCbNiwxmvNbLSiNaWmcjzt5UBvU81c_8rGv7ZBfsRHWE_U5nzKDJoCnSNz-7f1K8_n_Meg19tkFQ46Jz9-aU_BbALLmFFaWyGWR2sgiFk1OALZSMLlPyYK31i2ksFzgnFIy29UOTQmzLp44d6bNKFiSnPYH4PUCiYulcNNCNOdFKjMjHsKhvG0ut1GAZK5vho5lgA9JKAMU4sc67-mhXyZJGB6ctvIomy2486PFq884gSM_TIkSlMMUNVmC4Pn5vQJ_PWQ9VceXumZmrktY9Tjbh6G9XhOpGwlj-a182Yi5Mq3t9FxAWPlJRcyg0fUL950eTBXSXfQqAEga3MLcLhlPX1S95YMyVhUJVcltzEV5o2d1hyYSDhk3N7bsYqfmCHa88PkRh4NdKn7o87vbY6qjCzmjZShGzKmtgqdu1dR0HFHdTiabzVoBT8ueDHd_8aJlEDJoF9Z2zsHbe5lXXEdMbWiE%3D
CONFEDERATION NATIONALE DU CREDIT MUTUEL,4.2,Analyste données risque de crédit (H/F),Paris,"Strasbourg, France",10000+ Employees,Company - Public,Unknown / Non-Applicable,"
la prise en charge des sujets quantitatifs transverses du département Risque de Crédit 
les réponses aux demandes urgentes du management ou du superviseur relatives au risque de crédit en allant directement exploiter les bases de données du système d’information grâce à vos compétences d’analyse de données 
la définition et la mise en œuvre des actions de contrôle assurant la qualité de la donnée 
le suivi rapproché des indicateurs en prenant compte du contexte macroéconomique 
la contribution à la maitrise d’ouvrage des outils : identifier les besoins, suivre les développements et réaliser les tests de recette 
la présentation vos travaux lors de comités et les défendez face aux auditeurs internes ou externes D’une rémunération annuelle fixe sur 13 mois et d’une prime de participation et d’intéressement 
De 30 jours de congés payés et environ 20 RTT par an 
De titres-restaurant d'une valeur de 10 €/jour (60% pris en charge par l'employeur ; 40% par le.la collaborat.eur.rice) 
D'un accord de télétravail (2 jours de télétravail/semaine) 
D’une protection sociale renforcée avec 85% de participation employeur 
D’une convention collective avantageuse et d'un ensemble de mesures complémentaires (parentalité, handicap & proches aidants, égalité professionnelle…) 
D’un plan de formation ambitieux et d'un accompagnement tout au long de la carrière favorisant la mobilité géographique et fonctionnelle",https://www.glassdoor.com/partner/jobListing.htm?pos=711&ao=1110586&s=58&guid=000001889a2f106eaf71213bdaf1cacc&src=GD_JOB_AD&t=SR&vt=w&cs=1_5ea47fd5&cb=1686213955952&jobListingId=1008690508002&cpc=C891152315FA1AD8&jrtk=3-0-1h2d2u44em6p9801-1h2d2u44ri153800-dbff52187a310c1c--6NYlbfkN0BkX6x_KDzU5cVhaJujbQSv-MpOfS5CSZEJMKysooIe0IxdpkVhketXqYsl6RdXnfKj9SwyRf8IZOfphKvCoKxPJXVJaJ-SIL529ERHFdwQn41mDnrdse8yG9BkTB9pW1WQeClZRgYN1-sEjcAePVak11Swpp5xbGQrrkljKAjqclr2Aj54DNu6HnAuRVIAREHKpbqSUF0ET28zI7q7zu1vgbebPjrRmzmx_H09kvP8iVrRw9k0k9aEjGpfWsq8MuJkx27dNdJomSH5dZQcqkmDvgAibURX2urKHJJgTDLwllsPFFKNZW5O4eoEJ-SXXXXJ5CmCB3v6ryx5Wcp4GUzWKzIxIFTjtuQ4N3MgqCTda-FdZHfENQAxg69OWwxoSdoBH8832xnm6aQX4b9mHYcwGSio4Bmq7gnFBM7qVVYHzyeL9e7dk6n1DMbd4CMWTnfJbUBVHLUxX5oAXv-B53EOzop0uS3D5uWZ6Cagr87XtQ8L2PjzZQqSTlcriruRC8G-LCGzbnPB9OUs5C5-rj0sBF5XViiWtq35p1i-rWbzQuy7_FmJLz1Pb7n0FJSZKl0xFXF-LsT_SkYWqtst8T8u
ISCOD,4.4,Alternance Technicien informatique - Data Scientist - Saint-Martin-de-Crau (F/H),Saint-Martin-de-Crau,"Paris, France",Unknown,Company - Public,Unknown / Non-Applicable,"
Migrer les dashboard historiques d’Excel vers notre outil BI Digdash 
Structurer et organiser nos dashboard dans notre environnement SI 
Assurer la maintenance des dashboard existants 
Réaliser des requêtes SQL 
Réaliser de nouveaux dashboard 
Présenter et former les utilisateurs aux nouveaux dashboard Vous manifestez de l’intérêt pour l’univers de la logistique.
 Vous connaissez le langage SQL et savez modéliser les dispositifs existants afin de proposer une solution informatique.
 Vous aimez les relations humaines et faites preuve de conseil et d’accompagnement auprès des utilisateurs.
 Votre réactivité et votre sens des initiatives vous permettront de mener vos missions à bien. 
Vous êtes éligible à une formation Bac+2 à Bac+5 (diplôme validé ou en cours de validation)",https://www.glassdoor.com/partner/jobListing.htm?pos=701&ao=1110586&s=58&guid=000001889a2f106eaf71213bdaf1cacc&src=GD_JOB_AD&t=SR&vt=w&cs=1_29546bc0&cb=1686213955950&jobListingId=1008690708848&cpc=A202EC670F9D0667&jrtk=3-0-1h2d2u44em6p9801-1h2d2u44ri153800-f94fba01bccdb0d3--6NYlbfkN0CoTxitq7cW1YISMLubqSXE9UF_BwOvx4aF7kp_bNHWv2BdZTAOfG9CD235yyuJXBa5gEJer8i9s_bX61HYtjySC_ltOy6octo_oVCG8YUcenVwKmP-2ker_0gt6PnR64N2d04xYDEx3pcAM5N5_U3kR8TzLMEAxnlq4PMQk2302zBIt7bVcsp7dAp5Z9eJwZocomwua11ER0qlbhpxmaCxwqm9kTshtCrtZ8cuLbf5PQ8kBU60NJViwbNsl14J1sad1a8s2PTseuL-GqdWQFc4Uj6dNFCM0ozXoGqWnGdcTPclyOk7KLFEFtq5v_Kd1DnWNP-cYZuwlvg1cAotshx93PWQlayOifdc30LnDkMic3GAXRg6OYixiVF0I6LEL4sse2r8ssdoPfJI7jx6V0Skw3J_gPNbjcApQRPnOYhrlcT1vs2Udu2dec0SlkTJjJ1d09WZs6BuwiYW0AfEkfqVvM5hDO6BC939tC5X2JeKImE9zKTE63fiHKVUTN0rywb_c0lAMmURsxgIIeyvwBmulDaeCwlocP77K6Zar9ww2z1X5As6XPPm__10JMCFtR9izPSPcxOMrb2ZUutURslrS0gyo7qx_1VTExHcpyl69mUHbnZM6L_vPrddzTjAdxoKICq7owWWHk0evz501noiA4Gmj-MY317nIUyJLvwhzMmgCsmraoe9BGfj24c2tKL1o4ExiPYrf_4Fukrb4ZyCuUnmH8BScpz4jHja-ygLvMvZ8tjpTVVEuOA1nECkUI0w_8_1erN__A%3D%3D
CS GROUP,3.4,Ingénieur Data Scientist expérimenté - F/H,Toulouse,"Paris, France",1001 to 5000 Employees,Company - Private,$100 to $500 million (USD),"Analyser de gros volumes de données de type ‘série temporelle’, développer et déployer des modèles prédictifs, et assurer la communication avec le client ; Contribuer aux activités de prospection et d’avant-vente de l’offre ‘Maintenance Prédictive’ (compréhension du besoin, proposition de solutions techniques, réalisation de missions d’audit, …). Java, Python, R, SPARK Time Series",https://www.glassdoor.com/partner/jobListing.htm?pos=708&ao=1110586&s=58&guid=000001889a2f106eaf71213bdaf1cacc&src=GD_JOB_AD&t=SR&vt=w&cs=1_9ccd674b&cb=1686213955951&jobListingId=1008669202076&cpc=48B9F4758953335C&jrtk=3-0-1h2d2u44em6p9801-1h2d2u44ri153800-f3be651d0c8a2aa0--6NYlbfkN0AEqaLlbeKq7RhDXqfocSgbc4FggR6fd61q4ihBL8_yW6tryqYJkgxsLDH2gPt52jmyvsnknCb6JZ3fhBGBaaxOV6koJ14pOL1-G9kxDNaLh5NUKCQ-YmzT3-pVU1TcYLiSLKI3cMnmh9I2LEETVZNoMj4V_Uylbdq970RMlsuZByaAlcUXnraQQVd7fDmXEi_0BvZLJbGOdoTkZ1dt9h46v1QEN8qEdOjEVtRvlcCMVsB2llj8RB02h7BXmHfNpBrD2axO_St34he-cxSK1HWEw07rL9mG5m9oUDMaHefoLSUAs8LfGahWNscK6nhtuVoOLeRoaaaTMrp5doxd0-lTPWwlOvuMlGd8bpVuUjRfg--UIb_RwLFTymo77OPmREU15p6kwE64R6Cd70akQc-QWnTGFvQgcwmdHHOgeuWffCzT0bkX2zoxTPtWB3NcPKGOZ831-S4apcK7LBjioczQxsauC25V8-HKF1T7MxdyGi8Re9Yckeofp1hM1-LPHjPnl1Mk6Lrsq-4yA_ziDH4Lp9Hyrvw_RrGn7ADABC0jnu2HwhnVcpP1c2fGLcb2wl1DhOsfUuDzxpTBX8mlLqH9ViemtJde3gZy0NzHHtWSG9Ep9WJT68y_QJYB5HXg0-JSfYWeQRaOGyQqsxu7Huy8vJ_C3otNH78OIvYj5Aa6GGdc_8YzeSS8puSxJ4OImQTOC024te0O8Q%3D%3D
OpenClassrooms,3.8,Data Analyst en Alternance,Nanterre,"Paris, France",201 to 500 Employees,School / School District,Unknown / Non-Applicable,"Collecter et analyser les données de ventes ou de toute autre activité de l’entreprise pour faciliter ses prises de décision. Interroger les bases de données, interpréter les résultats et en extraire les plus pertinents. Modéliser les données afin d’améliorer la segmentation client. Réaliser des tableaux de bord avec graphiques et indicateurs de suivi. Agréger et nettoyer les données en vue des différentes analyses. Solides aptitudes en mathématiques et analyse statistique. Vif intérêt pour les langages informatiques, les outils de data visualisation et d’exploration de données. Aisance relationnelle pour communiquer avec les métiers. Anglais courant fortement recommandé. être titulaire d’une certification professionnelle de niveau 5 (bac+2 ou équivalent) en commerce, économie, finance, gestion, marketing, informatique ou sciences ; ou être titulaire du baccalauréat ou d’une certification professionnelle de niveau 4 (ou équivalent) avec une expérience professionnelle d’au moins 2 ans en commerce, économie, finance, gestion, vente, informatique ou sciences. Langue : un niveau B2 minimum en français avec un certificat de moins de 2 ans. Matériel : l’accès à un ordinateur (PC ou Mac), muni d’un micro, d’une webcam ainsi que d’une bonne connexion Internet pour les séances de mentorat. Candidatez à l’annonce en remplissant vos coordonnées (nom, prénom, adresse e-mail). Vous recevrez un lien pour compléter votre dossier de candidature à la formation. Il n'y a aucun frais de dossier à prévoir (gratuit) L’un de nos Talent Recruiters vous contactera très vite pour un entretien de pré-qualification Si votre profil est retenu, vous serez invité à passer un entretien avec les représentants de notre entreprise partenaire ! Du lundi au vendredi Période de travail de 8 Heures Repos le week-end Travail en journée",https://www.glassdoor.com/partner/jobListing.htm?pos=722&ao=1110586&s=58&guid=000001889a2f106eaf71213bdaf1cacc&src=GD_JOB_AD&t=SR&vt=w&cs=1_a8ca6d33&cb=1686213955953&jobListingId=1008678885969&cpc=9DC6E4D8324653EE&jrtk=3-0-1h2d2u44em6p9801-1h2d2u44ri153800-d1deb0adc715dd55--6NYlbfkN0BMABqt-7e8ID0RaR6SJASz4dB9L8cbMUr95Acwx8L6f94gpWoGJJXQVPu9PsfE98xYWliqma0gnrERnEGKSjUONP-LYI95MRwPTNILcyOnbyDO7ZM78blbcbFkNiEue6RvY1P8nmcPDoYL4q8_Pi7YQ8LdLknMuuihwBFHvvEw91CV0XGKPfCGiY0BO423ojLWz8kooy_D9BY1vyafkDNMVf8K6tTyoob-1riX3HKesUyXknZdO5ASLRahhpk1MRprg8FfKJU3V_MhcB11RFQicqhFKm0LnHVafgoqFNy9KVBIP2l56HNicIQ75xJZTl3gdklbysmglrPQvCkFapQk4GdBW3sTB6f4jpMXVlubGLXKEXObtT2I7sIia8pCBGQe0NvreVs1Ucfdt4jgxV-VdQ3BskjJotw5CwjKqKa-7DXs23iIBKM3-AQtX72NYbW8YtJOUz74_WxsWs6BqRWFDn2OnhU_uL-wWcKg6sAOD9gmXt_R-W9jLumLCSywObKkauAAF2up4GhGcUMRS2-1
Rimowa,3.6,CDI - Data Scientist - F/H,Paris,"Cologne, Germany",1001 to 5000 Employees,Company - Private,$100 to $500 million (USD),"Provide answer to business problematics thanks to your AI expertise from the identification of the model to result interpretation, until its industrialisation Co-build the road map of ML/AI use cases with key focus on Sales/CRM/Client experience. Build, monitor, maintain and improve the Machine Learning/Deep Learning models. You will coordinate their implementation together with different functional and technical teams, leading the development of processes and tools (governance) to monitor, industrialize and analyze model performance and its accuracy (MLOps). Develop innovative demos, and go pitch your ideas to key stakeholders across the company. Provide expertise and share knowledge on datascience projects, inside and outside the team. Identifying opportunities for innovation and market monitoring. You have a Master or Doctorate in Computer Science, Data Science (AI/ML), Engineering, Big Data or statistics. At least 5 years of experience in a data science position Capacity to explain complex things with simple words, and evangelize the Data Science discipline internally Excellent oral and written English. Experience working with the Google Cloud Platform. Good knowledge on various Machine Learning technics such as NLP, Computer vision, Deep Learning, Image Processing, etc. You are proactive, autonomous, and responsive. Excellent knowledge on Python data science libraries (pandas,numpy, scipy, tensorflow, sklearn, etc), SQL Experience working with Dataiku. Experience deploying models on Google Cloud Platform. Team player (collaborative spirit), and business oriented.",https://www.glassdoor.com/partner/jobListing.htm?pos=729&ao=1136043&s=58&guid=000001889a2f106eaf71213bdaf1cacc&src=GD_JOB_AD&t=SR&vt=w&cs=1_4f5fd7eb&cb=1686213955953&jobListingId=1008686132663&jrtk=3-0-1h2d2u44em6p9801-1h2d2u44ri153800-ecebfe545dcbbbd4-
Valeo,3.6,Analyste de données pièces de rechange automobile,Saint-Denis,"Paris, France",10000+ Employees,Company - Private,$10+ billion (USD),"la qualité et la disponibilité des données sur nos produits dans notre référentiel interne Produits & Véhicules
 la précision et la fiabilité des données auprès des clients dans les délais planifiés
 Vous contribuerez au déploiement de notre service interne de données basées
 Vous construisez les applications véhicules pour nos produits et répondez aux besoins spécifique des équipes Marketing Produits
 Vous pilotez l’accès aux données via les sources des constructeurs
 Vous pourrez être amené à être contributeur dans un projet lié à l’organisation et aux procédures de gestion des données
 Vous assurez la mise à jour de notre base en termes de volumes et de qualité : caractéristiques techniques, liens entre les véhicules et les références, équivalences entre nos références et celles des constructeurs et des autres équipementiers
 Vous assurez la mise à jour permanente de nos données en pratiquant une veille concurrentielle sur les références des pièces de rechange des constructeurs et celles du marché indépendant IAM et en exploitant les données de nos fournisseurs
 Vous êtes l’interface et le support des clients internes et externes pour améliorer les données Produits et répondre aux réclamations avancées sur les données d’origine
 Vous contribuez à l’amélioration de la couverture du parc automobile roulant par l’identification et la mise à jour des cross-lists et des liens véhicules
 Vous contribuez à la bonne identification de la pièce pour un véhicule précis dans nos catalogues en ligne en Europe par les clients rapidement et facilement.
 Titulaire d’un BAC+2/3, vous justifiez d'une expérience de 2 ans minimum dans la gestion de base de données.
 Une expérience dans un secteur industriel
 Une excellente maîtrise d’Excel est indispensable
 La connaissance d'Access est un atout
 Vous aimez le travail collaboratif
 one of the largest global innovative companies, with more than 20,000 engineers working in Research & Development
 a multi-cultural environment that values diversity and international collaboration
 more than 100,000 colleagues in 31 countries... which make a lot of opportunity for career growth
 a business highly committed to limiting the environmental impact if its activities and ranked by Corporate Knights as the number one company in the automotive sector in terms of sustainable development
",https://www.glassdoor.com/partner/jobListing.htm?pos=730&ao=1110586&s=58&guid=000001889a2f106eaf71213bdaf1cacc&src=GD_JOB_AD&t=SR&vt=w&cs=1_42ff4178&cb=1686213955953&jobListingId=1008662048755&cpc=F4EED0218A761C36&jrtk=3-0-1h2d2u44em6p9801-1h2d2u44ri153800-c323e32e337aaedc--6NYlbfkN0BO0nmJv-68ECtW3CH4mC22-GCFIlsBpENGmJlut4UOiAGoN524dbCkaQBsuldjVPvaaFfaX0xl_gwkgSCmwJQJN8oUrKzfHMv0wKO_M9s_LEjELy_HNdeSzCQlMTrnHHppmKYkd-6d-trd3sY4hVjI4QLjZ7J80dDQ3jixIUTf1rgPk-5Zv_PNd2nK7dQU3MXDN73dIUYufaWI_GzNZ9HbqZV1m2nYOYKvup2V77GXBDsf1GBPcTG4RqI_YYjG8FT5LNDE2K7OANrI0v9fQnezpi_I1LMQjH0eM3_Xt8QGFwSg3IR0JBRyO74iGk8oa1L4XvJr5TjGmGE39-qhT4k9xUmR9jiUiPyIw0170QKHsDooRQxi5OnUBhD1Q29KRSL9KSeSaAL792WgESdHnD0EDpxiywWIjrb0ExkiwIH6_CNLOSHo-errShV8EuDe4LGowXpk5ZID9y2KcCKbEqPdMv1UQp0GvnmLQx5Kwv0Uns4dbbvwiq_9dKD78fHd79HakOi0mYgQp_pbzuspX0hUoxDbWrw8_sGTmJtlWBcDqJO0eLhEc-0aoYWlWD50SrBZFDqs9l2r0EdNAb6r8dXHUsq2xHUFeP9_pc7QjFfsvi1zxH3qNAq-dpuufq6t5hFk0pxATBkH_Le4dgT4YQOVAUeQotBSPaPKT6pSLHzLH3koT_PN0yTBQv7u_qZ5ONkXTGeX-hlJig%3D%3D
NA,NA,Data scientist (H/F),France,"Paris, France",1 to 50 Employees,Company - Private,Unknown / Non-Applicable,"Collecter et nettoyer les données : Trouver, collecter et nettoyer les données nécessaires à l'analyse en utilisant différentes sources telles que les bases de données, les API, les sites web, les fichiers Excel, etc.
 Analyser les données : Utiliser des méthodes statistiques et des outils de visualisation pour explorer les données et identifier les tendances, les corrélations et les modèles. 
Développer des modèles prédictifs : Utiliser des techniques d'analyse statistique et de machine learning pour développer des modèles prédictifs pour prévoir des résultats futurs basés sur les données existantes. 
Évaluer les modèles prédictifs : Évaluer les performances des modèles prédictifs et apporter des améliorations. 
Communiquer les résultats : Présenter les résultats d'analyse de données sous forme de rapports, de graphiques ou de tableaux pour aider à prendre des décisions éclairées. 
Collaborer avec d'autres équipes : Travailler en étroite collaboration avec des équipes interfonctionnelles pour comprendre les problèmes métier et recommander des solutions basées sur les données. 
Utiliser des outils de programmation : Utiliser des outils de programmation tels que Python, R et SQL pour analyser et manipuler les données. 
Gérer les projets : Gérer des projets de bout en bout, y compris la collecte de données, l'analyse, le développement de modèles, l'évaluation des performances et la communication des résultats. 
Rester à jour sur les dernières tendances : Restez à jour sur les dernières tendances et les nouvelles technologies pour améliorer les méthodes et les pratiques de l'entreprise.",https://www.glassdoor.com/partner/jobListing.htm?pos=721&ao=1110586&s=58&guid=000001889a2f106eaf71213bdaf1cacc&src=GD_JOB_AD&t=SR&vt=w&cs=1_da158f13&cb=1686213955953&jobListingId=1008691513562&cpc=9908D8D4413DBB8A&jrtk=3-0-1h2d2u44em6p9801-1h2d2u44ri153800-970c1d6d3abcbe61--6NYlbfkN0CCX5TY1spLLI_m7i4IYVVBW_cBhRKxm_E2Uyf5qwQ40Z5pbmlWmRT1Fo_InojHJSSjjiCONZVOvUvpZPtvrsT-CEwihyI_ijCEbahIYGrhvtmByfJ_X68zpdHYmWYNZucwVOjuc53rEyQNXU3l84NyLLqL_FE7-zUUFUdiNfII3xF8bNLJHdUFa05UBBK7LdoP2s4JTcDnZlIbdpZPGZzq_AVS-UXKUZhv9hRhg2sqcVZ059qmpkZ-XrB_CIrDEmDsvd5MPmr5fJjuAZjHzW687NfCz36DaVRkIqXdZ5Ke8aEzvtDp4HFWlkBw_DLFlEbbuVgH9vKk9vhPU8K_OeVxdpOwmSFFi43a1c2U5VCTa6b1AIEeTcdmhU6p8leFsnlDSvBO26pSm7kxvA175E65BfrkmvQbXFpyU3Zy8qHCGJd4QNvAZFwVOVYkN7eotGILONia4qK5Te0w84ZLlsOS3sM-IWG0rMRdSWIEPVXvEUXMOs2LVhk93_ipN9tiMJ-_ZY5GoHzcovXzNFv-VnFnkUWxKQ-5_XYywjQe_wSBaZgY1KP1EN4_lUQHukvUCqpwnCDIE2Qyc-E-cVikkRCdC1-_Dz1gGtDfih46UCSfDMrLTtgW8OWcDB3gw_bv3lM9_foZxPuBAw%3D%3D
HURRYMAN,4.8,Consultant Senior / Manager : Data Analyst (H/F),Paris,"Paris, France",1 to 50 Employees,Company - Private,Unknown / Non-Applicable,"Œuvrant parmi les acteurs les plus prestigieux du monde du Conseil en France et à l’international depuis plus de quinze ans, la société est devenue lun des leaders dans l’accompagnement à la transformation technologique des grandes entreprises.


Afin daccompagner et soutenir sa croissance, lentreprise souhaite développer ses équipes internes et recruter un Consultant Senior / Manager : Data Analyst (H/F)


Le Poste :


Intégré(e) à une équipe composée de consultants expérimentés (vingtaine de personnes), et spécialisée sur les sujets liés à la Data Analytics, vous interviendrez de façon opérationnelle sur des projets de transformation de grande envergure.
Rôle et missions :

· Participer aux entretiens clients pour comprendre les enjeux métiers liés aux flux de données ;
· Collecter et traiter les données en vue de l’analyse ;
· Automatiser et industrialiser les retraitements effectués sur les données ;
· Identifier les leviers permettant d’améliorer l’excellence opérationnelle (impacts et gains) ;
· Assurer des reportings ;
· Faire preuve d’initiatives dans le développement des relations avec les partenaires
. Mission de benchmarking doutils.


Informations contractuelles
Lieu : Paris


Salaire : 50-75 k€


Démarrage : dès que possible


Politique de télétravail : 2 jours / semaine

Ingénieur de formation, vous avez minimum 5 à 6 ans d’expériences sur un poste similaire et une expérience significative au sein de sociétés de conseil. Vous appréciez travailler dans des contextes variées, et être force de proposition. Bon(ne) communicant(e), vous avez un niveau d'anglais conversationnel.Show more Report",https://www.glassdoor.com/partner/jobListing.htm?pos=705&ao=1110586&s=58&guid=000001889a2f106eaf71213bdaf1cacc&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_9bb61f94&cb=1686213955951&jobListingId=1008655835555&cpc=A0637F14311B9419&jrtk=3-0-1h2d2u44em6p9801-1h2d2u44ri153800-d9384adaf5b70402--6NYlbfkN0AeG-Kxhanbnd7cO26mdiOlz8f3fXxLlzO0wcSgIiDYx32vE5tBJKc1yNmrVXm87AIsqY8bzM-7GHt-VKY5LePt07daUZjoG_FC3wS2PrGKpR-LI-QAJJA3eihKSH_XY78xEKrG19vbQHBXg9gBXrELborP90tlF5i6iMtckfusVKm7B-7dsSBGBytjSmDI-9HLvo4MBUuThogxqm3d38u_aZLNxaHQVdL7Bt1KUxtEN9VuAMxZ04Yk64s6g04pVxWRmVR5VNDGuv7y7D-4Y6Q_uCbJ15M3bwfaqp7kTRUs0539TwC0zAymfQ5i14t02KxhN2ZO0e-DRHco6swvYbG4fEPAwk11h0zuoJ72xdMqlOrtFdLohTMRAO_Nl8aK1CNYpcXYVa3H2PPnkTAhMLjjdKfRj4IifRWjs98mesW-I1Hcf3dxOuTvy4SJjw0AyxpRCca4nJ5lNSZPOt3yNMCme-BfMZ8TUjaA9NX0ikv4p9ielrN2ARBYoIhtouT6adp2XBtSfm8frnddadPJCF4DNddhqr-wq2MhZWPqQ1CGr3jbG-TU3kX52Smbs9EGhyJYubgVyoejKnHKVlRuuVeD-uv1oFZqsqKRNOHGmvLEZuK3knlPulACWBC3-uW32xaR2_Eg5ukSFE83siust3BmlRbFaTDn7CCWoDG8B3d6ug%3D%3D
